,objid,u,g,r,i,z
15339,1237658916923506810,19.02386,17.766460000000002,17.149420000000003,16.75405,16.511689999999998
49809,1237667292121006265,19.18132,17.9188,17.18657,16.75986,16.46019
23314,1237661852015329380,19.87585,18.079079999999998,17.08361,16.66732,16.332729999999998
27211,1237661948633481337,19.18955,18.38221,17.90423,17.58539,17.48994
41723,1237667735032496236,19.16295,18.05183,17.2841,16.88309,16.693479999999997
18435,1237658206114283652,18.78652,17.60804,16.95932,16.55568,16.323710000000002
14096,1237658609829609643,19.03819,17.245179999999998,16.342879999999997,15.9012,15.55926
35817,1237665567158501593,19.34745,17.494239999999998,16.50293,16.051389999999998,15.73611
46298,1237671262274846864,18.780620000000003,18.11222,17.83623,17.52528,17.580679999999997
38229,1237665442588983346,19.46634,17.55225,16.5791,16.1584,15.826070000000001
48528,1237671931745206432,18.64746,17.66815,17.44324,17.36657,17.32069
8863,1237655743478104257,19.30708,17.53143,16.59776,16.18971,15.844560000000001
45487,1237667736125767782,19.30295,17.927870000000002,17.08744,16.67201,16.35835
17023,1237660635460731005,19.51109,18.09534,17.38091,17.00372,16.716079999999998
8595,1237654381974323391,19.75338,18.48497,17.7424,17.33503,17.067520000000002
27064,1237663782590742675,20.18542,19.37831,19.060270000000003,18.75714,18.689429999999998
14497,1237658800425533561,19.93286,18.91421,18.36448,18.05585,17.87508
34674,1237664339326337188,19.35122,18.68059,18.24421,17.89153,17.81028
3497,1237654383051473204,19.41894,17.52927,16.569470000000003,16.16449,15.848989999999999
38286,1237667549803118738,18.781660000000002,17.99075,17.471420000000002,17.19784,17.02865
45241,1237668298744725566,18.6159,17.38707,16.64854,16.2768,15.980120000000001
8729,1237652942100168844,18.41517,16.42114,15.349020000000001,14.81939,14.36597
42068,1237667253468856364,18.92373,17.56764,16.8509,16.456889999999998,16.17926
32969,1237663784744845420,20.30317,19.30934,18.85184,18.639029999999998,18.48475
46454,1237668349752246487,19.23621,17.28497,16.24961,15.833089999999999,15.490470000000002
46676,1237671765324595358,18.75747,16.576729999999998,15.57959,15.163820000000001,14.843679999999999
26062,1237662303506989203,19.13693,17.17129,16.17451,15.74356,15.382579999999999
23885,1237661957225382065,19.422620000000002,18.15343,17.60952,17.2957,17.19107
37888,1237665369573621928,19.08821,17.18362,16.13478,15.671710000000001,15.318970000000002
1189,1237651539259359369,19.72327,18.33515,17.59232,17.20533,16.89219
5446,1237651822710882441,19.0811,17.069879999999998,16.02184,15.55122,15.141470000000002
18992,1237661355927011394,19.2993,17.97845,17.32656,16.9824,16.74642
8640,1237654382512963776,19.17784,18.33138,18.05366,17.74249,17.86627
18385,1237661068722438273,18.511960000000002,17.33701,16.82897,16.542370000000002,16.317729999999997
21013,1237661850919370852,19.34306,17.9944,17.21436,16.82149,16.589660000000002
49135,1237674461487890638,18.31822,17.0204,16.34199,15.95977,15.669939999999999
38231,1237665442591866968,18.95648,17.8231,17.17211,16.78526,16.51523
37590,1237664852029866106,19.28319,17.968770000000003,17.14175,16.72745,16.48291
34912,1237665550502789226,19.39206,18.42181,17.82297,17.42516,17.2548
27319,1237662697037562040,19.56725,18.16735,17.32551,16.883370000000003,16.591260000000002
40225,1237667538544558304,19.58614,18.26373,17.51738,17.051270000000002,16.85023
43235,1237664669520363686,19.00338,17.98957,17.509339999999998,17.223779999999998,17.081139999999998
9392,1237657069548929152,19.13605,17.82104,17.13017,16.751820000000002,16.51109
34499,1237658302743380180,18.87068,17.60006,16.953020000000002,16.59875,16.40697
34586,1237665096854143097,19.08758,17.61789,16.84708,16.43769,16.189320000000002
24237,1237662193463001189,19.41264,18.40416,17.81148,17.43238,17.2444
38804,1237667322175619228,18.92449,16.87977,15.8423,15.40655,15.04026
3890,1237653440302153828,19.304470000000002,17.420070000000003,16.41539,15.96512,15.593729999999999
16138,1237660962400698453,18.8848,16.96515,15.90231,15.4618,15.077679999999999
21503,1237661388158075349,19.2027,18.058870000000002,17.3689,16.9972,16.77459
888,1237651538168709307,19.57252,18.242639999999998,17.4915,17.05309,16.79346
17965,1237661383304806722,19.853360000000002,18.07856,17.18561,16.829720000000002,16.54583
19828,1237658801503994052,19.53303,18.37254,17.74054,17.226689999999998,17.05131
34541,1237663783144653001,19.16074,17.9503,17.13832,16.695710000000002,16.40338
24074,1237662335717605408,18.49984,17.19115,16.42997,16.02766,15.71389
17330,1237659327094325490,18.8529,17.294629999999998,16.47211,16.04962,15.723139999999999
10957,1237655126622142639,19.288510000000002,17.66309,16.73498,16.2819,15.957310000000001
492,1237648721253957669,19.27806,17.2368,16.12472,15.652070000000002,15.2425
34596,1237665096856633490,18.744510000000002,17.12627,16.26685,15.822560000000001,15.50486
20164,1237658423548641497,18.86976,17.34173,16.4379,15.9819,15.650739999999999
833,1237648722290999434,18.96889,17.67877,16.96826,16.53816,16.2743
31536,1237662696495841402,19.008760000000002,18.03836,17.461679999999998,17.11092,16.93571
27833,1237662307807461497,19.24877,18.171470000000003,17.58395,17.181739999999998,16.98775
11037,1237655470210613353,18.65853,17.61411,17.1544,16.809179999999998,16.72465
13744,1237657630595285094,18.855710000000002,16.91049,15.895679999999999,15.45075,15.088870000000002
49917,1237668625165975733,18.67297,17.42401,16.68204,16.25145,15.97235
15015,1237658204492398853,19.31166,17.94591,17.25999,16.840139999999998,16.54952
45884,1237671939266707816,19.40943,18.18988,17.61485,17.22201,17.04345
32435,1237663784206270671,18.653389999999998,17.3454,16.8238,16.526889999999998,16.33057
11544,1237658204523331651,18.68606,16.62237,15.58244,15.12609,14.74189
24454,1237662224081617167,18.4661,17.462970000000002,16.98682,16.64014,16.451539999999998
49668,1237667782317113472,19.90172,18.262079999999997,17.414579999999997,17.06863,16.78266
38044,1237667255605854538,19.29336,18.02117,17.264110000000002,16.82659,16.56795
47502,1237678617938428500,19.00724,18.0318,17.478270000000002,17.0339,16.8942
19023,1237661355934285944,19.08072,17.97162,17.482110000000002,17.102520000000002,16.913439999999998
44131,1237667912742469821,19.400679999999998,18.19831,17.43246,16.97948,16.6809
39273,1237664337710678083,18.84384,17.42871,16.6825,16.304920000000003,16.03727
3108,1237648703516508324,18.73745,17.73463,17.16074,16.77727,16.546979999999998
8712,1237652936182399400,19.03365,18.1099,17.74842,17.43214,17.37649
45462,1237671140406460753,19.23382,17.68786,16.809620000000002,16.38704,16.06993
4319,1237648720710664511,19.85752,18.522289999999998,17.64979,17.16563,16.87259
3881,1237653438693048472,19.32709,18.127489999999998,17.422810000000002,16.98134,16.72552
17075,1237660635991376024,18.78201,16.8904,15.963420000000001,15.553920000000002,15.213579999999999
1243,1237651539792101585,18.910610000000002,17.0259,16.11766,15.69236,15.382679999999999
41565,1237667782270386816,19.22805,17.23095,16.21595,15.79279,15.40315
19780,1237661871325905041,19.586879999999997,18.833470000000002,18.39474,18.012179999999997,17.98525
9558,1237654385195417855,20.155379999999997,19.029020000000003,18.29859,17.87527,17.654
27949,1237662641194860871,18.98055,17.40935,16.7361,16.47781,16.27221
8493,1237654605852574011,19.69555,19.13833,18.74717,18.54898,18.42972
19189,1237660669282287753,19.09028,18.076539999999998,17.49001,17.08708,16.87271
21674,1237661874006917339,19.13508,18.6432,18.04031,17.65503,17.47529
8167,1237655129846579607,19.535999999999998,18.252029999999998,17.65697,17.26241,17.00175
27438,1237662195598753976,19.58012,17.60107,16.6076,16.199089999999998,15.84796
24269,1237662193990369373,18.73037,17.59007,16.96677,16.54782,16.3291
39454,1237667915419025502,19.23395,18.214679999999998,17.62621,17.245720000000002,17.063860000000002
8882,1237653665794425013,19.56484,18.06829,17.2156,16.780620000000003,16.460620000000002
46934,1237674370218918176,18.95615,17.01339,15.9957,15.54744,15.203079999999998
40939,1237667429571100804,18.501070000000002,17.22806,16.5106,16.120420000000003,15.81717
35917,1237665129095889143,19.13458,17.87369,17.15945,16.71656,16.47859
20394,1237661418206855294,18.92543,18.06563,17.53584,17.16926,16.9988
28213,1237662305123369034,19.44974,17.5449,16.547810000000002,16.10585,15.74819
29873,1237662194521342113,19.019820000000003,18.064020000000003,17.622120000000002,17.35438,17.31162
29897,1237663529186689253,18.55112,17.42484,16.8385,16.4724,16.27621
14511,1237658800429924532,18.88863,17.36562,16.54054,16.1057,15.797020000000002
4642,1237651735227334843,19.10409,17.70031,16.99353,16.54116,16.27364
32559,1237665126920683680,19.140060000000002,17.07116,15.99555,15.543389999999999,15.20101
7569,1237655349428748497,19.308529999999998,18.28087,17.65324,17.196579999999997,17.0151
21854,1237661381694193879,19.0508,18.122329999999998,17.7415,17.457420000000003,17.37378
48369,1237671992414896412,18.29029,16.77211,15.92387,15.52851,15.210170000000002
37459,1237661972797456490,19.14157,18.0815,17.50028,17.16029,16.97585
26831,1237663277392396477,19.54911,18.26739,17.58434,17.18516,16.95891
34736,1237664667367899235,19.273320000000002,17.93983,17.25423,16.83532,16.598129999999998
4445,1237651752927494235,19.01322,17.829320000000003,17.116529999999997,16.68852,16.416729999999998
21451,1237661388138741837,18.94404,17.27091,16.34835,15.92255,15.60369
30062,1237662341619646622,19.93192,19.17151,18.621270000000003,18.26556,18.09839
32618,1237665126941458549,19.48175,18.23818,17.71172,17.34597,17.17577
4732,1237654029793231212,19.572029999999998,18.14772,17.35091,16.925320000000003,16.70059
16135,1237660962399322366,18.917820000000003,17.795820000000003,17.34079,16.93935,16.82496
47105,1237667733991260554,19.10673,17.966179999999998,17.36619,17.026670000000003,16.79362
10055,1237657630046945548,18.72383,17.70815,17.1274,16.802429999999998,16.564410000000002
7840,1237655465927704909,19.63553,18.974339999999998,18.62433,18.42,18.460829999999998
26035,1237662302987944218,19.998829999999998,19.35284,18.95861,18.55424,18.48236
40169,1237667538003755337,19.18415,17.93751,17.233420000000002,16.79982,16.539089999999998
2943,1237651191887233448,18.95825,17.64926,16.94876,16.50526,16.27773
12180,1237651737390743887,19.31144,18.19569,17.53312,17.13885,16.8907
25383,1237661388680265827,18.2716,17.08459,16.467979999999997,15.75019,15.72137
35767,1237665567143493687,19.57392,18.56318,17.88587,17.46236,17.28361
16920,1237658298456080571,19.408479999999997,18.34582,17.86879,17.4099,17.24031
17440,1237661210434208064,19.078889999999998,17.668789999999998,16.91703,16.51485,16.1916
47167,1237673706113990966,18.12341,16.484370000000002,15.662360000000001,15.257579999999999,14.9773
10688,1237655497588473957,19.260679999999997,18.08462,17.436,17.05679,16.81384
10413,1237657191446872214,18.81355,17.898139999999998,17.146160000000002,16.69641,16.42012
44836,1237668288547848306,18.93321,17.93327,17.35383,17.03501,16.8605
4820,1237651823247556730,19.878220000000002,19.34308,18.92122,18.68964,18.84076
14743,1237657874331009151,18.45662,17.284660000000002,16.68137,16.34799,16.16204
3648,1237652901842911305,19.3952,18.092489999999998,17.45603,17.02113,16.8246
46238,1237671261736534140,18.96274,17.79138,17.12402,16.7354,16.46791
15617,1237658424635359376,18.82113,17.923270000000002,17.388360000000002,17.036920000000002,16.86402
24250,1237662193983815792,18.43207,16.84595,16.01604,15.5929,15.300460000000001
14967,1237660637062234328,19.13839,18.00654,17.2704,16.84345,16.526670000000003
12043,1237658199123624170,18.98074,17.81585,17.20496,16.73505,16.51548
42214,1237668271359721605,19.25483,18.01418,17.39359,17.03359,16.85606
8768,1237656567585243325,19.0484,17.77126,17.13955,16.75082,16.486810000000002
14192,1237657771780669554,19.9679,19.407120000000003,18.74663,18.44751,18.054489999999998
12476,1237657627915649144,19.113789999999998,17.96663,17.421020000000002,17.09127,16.93008
48322,1237671990805004529,18.567989999999998,17.40483,16.947589999999998,16.64476,16.48977
28825,1237662223546187899,19.215,17.55159,16.71971,16.32807,16.004620000000003
38212,1237665442065416210,19.1729,18.15318,17.79865,17.51105,17.42044
32189,1237664673251131526,19.99427,18.25142,17.38278,17.07337,16.84819
44301,1237667212665880700,19.463639999999998,17.53725,16.52467,16.06005,15.69271
34197,1237665180055240891,18.88146,16.93394,15.94926,15.5323,15.169479999999998
34174,1237665178989953190,18.906,17.466839999999998,16.680529999999997,16.18676,15.858279999999999
49524,1237678433793933411,19.1911,17.08406,16.078129999999998,15.639339999999999,15.27583
25,1237648721221845149,18.888189999999998,17.73005,17.135289999999998,16.76015,16.55101
47334,1237671260665610504,19.3347,18.21227,17.5288,17.169439999999998,16.9739
49366,1237667549268607082,19.69129,18.08093,17.27937,16.795189999999998,16.46371
4921,1237652628567425041,18.82122,17.67865,17.19967,16.872,16.74609
35961,1237664131556901010,19.6904,17.776320000000002,16.73989,16.31694,15.937079999999998
35659,1237664673790623934,17.93509,16.65215,16.00293,15.635670000000001,15.39649
4414,1237651752403992685,19.0055,17.85656,17.2412,16.8584,16.64188
22677,1237661812810711155,18.921770000000002,18.14754,17.61918,17.264229999999998,16.98818
9174,1237655463239549023,19.23295,17.01535,15.992360000000001,15.563770000000002,15.18595
8232,1237657608577351830,19.09072,17.96789,17.4154,16.96123,16.75068
43439,1237667323256504412,18.89041,17.692629999999998,17.128439999999998,16.68296,16.45814
14737,1237657874328977508,18.99636,17.970229999999997,17.31823,16.88198,16.67595
8075,1237655369833578673,19.32626,17.40646,16.481679999999997,16.06566,15.741779999999999
33074,1237662619724021964,19.248929999999998,18.18233,17.62268,17.267210000000002,17.06485
19219,1237660669811753258,18.52422,16.55161,15.434389999999999,14.96231,14.568420000000001
44719,1237670964319813711,19.46225,18.20293,17.410020000000003,16.96816,16.66225
47131,1237667734494314647,19.21627,18.07676,17.528589999999998,17.177229999999998,16.99222
33058,1237665532793520260,19.206,18.06871,17.41704,16.92538,16.68846
47922,1237671123222790365,19.7432,18.73339,18.12418,17.73848,17.50178
6419,1237655109455511672,19.426379999999998,18.22731,17.402829999999998,16.96643,16.69843
3026,1237649962455334957,18.79149,17.72339,17.206310000000002,16.82676,16.66903
40572,1237667292655452335,19.14894,17.96714,17.30847,16.886039999999998,16.68084
28713,1237662224609443972,19.30661,17.316,16.28753,15.827739999999999,15.46255
6459,1237655108369186934,18.97716,17.80261,17.148329999999998,16.7572,16.53635
19390,1237658204513828995,19.41316,18.215989999999998,17.49399,17.06853,16.7898
8691,1237652934568444302,18.76622,18.01687,17.64677,17.494,17.42229
22347,1237661871863562334,19.05986,17.6845,17.04259,16.65277,16.411739999999998
10855,1237657628450619560,18.709310000000002,16.7533,15.715320000000002,15.285879999999999,14.9383
30875,1237664668971565311,18.697789999999998,17.79058,17.32755,16.981579999999997,16.84338
47033,1237671141484331147,19.42858,17.832729999999998,16.89817,16.45119,16.17247
13165,1237656242233606246,18.89112,17.4517,16.66229,16.2011,15.87496
49521,1237678433791377543,19.1049,17.24331,16.20437,15.79173,15.43963
6626,1237654953204515001,19.64431,18.83994,17.7333,17.27104,16.91965
21954,1237661872411574368,19.88042,18.494120000000002,17.63027,17.21517,16.89562
16836,1237661069777043741,19.70373,18.43684,17.8296,17.382839999999998,17.17272
31960,1237665024904134759,19.3778,18.18369,17.409760000000002,17.01781,16.72341
30594,1237663787956175095,19.65225,18.39987,17.648670000000003,17.213520000000003,16.96161
34365,1237664289400815691,19.74951,18.12741,17.24077,16.79638,16.50508
44027,1237667781734891903,18.70094,17.75998,17.326,17.12598,17.0245
19725,1237658493879189667,19.07555,18.08519,17.7588,17.480079999999997,17.46172
48331,1237671991340892262,19.07535,18.08289,17.63506,17.20715,17.08618
26605,1237662199349510313,19.26833,18.70864,18.1072,17.78772,17.61576
7981,1237654604239470857,19.39741,17.37347,16.37086,15.92784,15.55052
16406,1237651736313266293,18.88758,17.9094,17.52386,17.13533,17.1222
30753,1237663782597754977,19.464389999999998,18.202189999999998,17.4124,16.98858,16.68303
