,objid,u,g,r,i,z,redshift
6385,1237655109446336609,18.852420000000002,17.748820000000002,17.13983,16.74919,16.57325,0.11898310000000001
6922,1237654609606672660,18.757279999999998,17.503529999999998,16.81482,16.4097,16.1327,0.1184779
49445,1237667255081107608,19.40581,17.41299,16.36691,15.937439999999999,15.575389999999999,0.118251
10878,1237657628454486162,18.95099,17.847520000000003,17.3468,16.98378,16.86801,0.1088067
37726,1237665102210334854,19.82702,19.17899,18.91236,18.678060000000002,18.73089,0.13682249999999999
20880,1237660584982806621,19.20574,18.14105,17.65393,17.217029999999998,17.09042,0.1398996
9573,1237654389487894994,19.954279999999997,18.33897,17.446479999999998,16.96717,16.65007,0.11037290000000001
21238,1237658425171968085,19.02232,17.18267,16.1861,15.76167,15.41874,0.10818130000000001
42540,1237667910596231294,18.5284,17.535989999999998,16.919620000000002,16.57798,16.33898,0.13142210000000001
7075,1237654391638262013,19.5029,17.56798,16.4728,15.977670000000002,15.5849,0.1064958
31344,1237665227305910317,19.06779,17.33969,16.55699,16.314989999999998,15.97294,0.13971779999999998
10690,1237655497589260380,18.4353,17.316329999999997,16.57788,16.15825,15.8803,0.1159191
4446,1237651752927691000,18.76361,17.432660000000002,16.78588,16.38649,16.18095,0.103723
44039,1237667781739020519,19.238039999999998,18.049020000000002,17.346770000000003,16.9419,16.71179,0.1494317
11225,1237658203974205451,18.64421,17.76367,17.357670000000002,17.00901,16.96671,0.1303599
32342,1237663785281781896,19.33865,18.013379999999998,17.317,16.9677,16.743479999999998,0.1248222
46004,1237668331491229960,19.10493,18.07321,17.596629999999998,17.25451,17.09371,0.1169903
4997,1237654606406025413,18.88004,17.56938,16.85125,16.41014,16.17693,0.10207999999999999
20475,1237661064956215488,19.236829999999998,18.00822,17.3834,16.99478,16.733420000000002,0.1087825
9381,1237657069546111043,19.33782,18.075020000000002,17.30343,16.86135,16.61284,0.16443010000000002
45955,1237668315383070846,19.61518,18.41852,17.72886,17.32057,17.06973,0.1050486
22566,1237661971189137567,19.352829999999997,17.983520000000002,17.17869,16.73779,16.42955,0.10734980000000001
42392,1237667736107221181,19.36174,18.17168,17.35971,16.85756,16.55947,0.1388846
13107,1237657774472691849,19.60521,18.250020000000003,17.52403,17.16666,16.89692,0.12182539999999999
6961,1237655472898638364,18.74336,16.67042,15.67518,15.251420000000001,14.88526,0.1023673
32793,1237663784201879769,19.25234,17.583470000000002,16.73333,16.2498,15.931189999999999,0.1092156
18448,1237658206116905073,19.020789999999998,17.02962,15.993920000000001,15.532020000000001,15.16731,0.11657200000000001
24713,1237662223528558726,19.00303,17.74023,17.061139999999998,16.65654,16.41796,0.1030471
37430,1237667209989849238,19.936,19.39347,18.70271,18.23392,17.88641,0.4411564
48069,1237667537994056447,18.9606,17.401989999999998,16.57988,16.144479999999998,15.81608,0.1071482
16845,1237661069779337435,18.39188,17.04397,16.28068,15.8608,15.565270000000002,0.1321205
46041,1237667448874991693,18.83288,16.85311,15.822370000000001,15.399629999999998,15.052079999999998,0.11006089999999999
34033,1237663546366754977,19.38115,18.23541,17.51259,17.04597,16.79446,0.1451566
22800,1237661950276337993,18.99191,18.03803,17.64161,17.29376,17.19531,0.10517349999999999
48418,1237667911661912149,18.67663,17.58541,17.112779999999997,16.85318,16.68675,0.1290431
3667,1237654626788966722,19.5645,18.319010000000002,17.47624,17.00597,16.70306,0.18028550000000002
634,1237648722843467912,19.38312,18.16743,17.59904,17.2809,17.13824,0.11352539999999998
22579,1237659118787756191,18.94867,17.91946,17.48096,17.17935,17.04322,0.14692220000000003
7457,1237653614257111192,19.4827,18.29789,17.61342,17.19214,16.9848,0.1548142
12519,1237655463769473216,18.6874,16.959220000000002,16.03541,15.60622,15.27939,0.1151217
37254,1237665533320102033,19.33083,18.4267,18.111929999999997,17.8037,17.84028,0.1198819
31447,1237664668428992774,19.43989,17.502860000000002,16.54295,16.11994,15.76344,0.10288
24699,1237662223524626470,19.11446,18.19592,17.89996,17.64359,17.593989999999998,0.102094
49315,1237678617426985046,19.69325,17.89274,16.88801,16.50028,16.15845,0.1211174
1155,1237651249900617835,19.23068,18.36335,17.95721,17.64835,17.52662,0.1379362
46545,1237670359251812649,19.07013,17.19236,16.118579999999998,15.687560000000001,15.30949,0.1291839
18954,1237661353242591342,19.456879999999998,17.97465,17.191129999999998,16.75145,16.4524,0.1198143
44099,1237667912735260838,18.83727,17.86176,17.28922,16.909110000000002,16.71919,0.10248330000000001
17110,1237660635997208679,18.97928,18.48367,18.29547,17.809179999999998,17.93745,0.10640739999999999
22829,1237661950785552468,19.28983,17.97108,17.34585,16.96941,16.78355,0.15124289999999999
21879,1237661381700092015,19.28803,18.131829999999997,17.51012,17.11983,16.92675,0.1219243
4882,1237652600635523865,18.53521,17.79448,17.31972,16.902739999999998,16.86937,0.1251642
16430,1237658299532968112,18.97866,17.70137,17.06034,16.68055,16.41443,0.113614
3295,1237650371557458099,19.21785,18.10848,17.48395,17.03346,16.830370000000002,0.1225418
25385,1237661388689965401,19.20956,18.17016,17.64847,17.30891,17.09962,0.10187819999999999
29632,1237664671643467953,19.286260000000002,18.17696,17.566229999999997,17.24802,17.01817,0.1631854
18916,1237657857148977201,19.85987,18.174020000000002,17.25539,16.87777,16.612389999999998,0.1457251
1497,1237651252042530989,19.04531,17.3707,16.43436,15.98371,15.65136,0.10955129999999999
38060,1237667255617192157,19.44446,18.93875,18.52944,18.559839999999998,18.07984,0.29382020000000003
43169,1237668332039897443,19.50854,18.41291,17.85722,17.57453,17.39861,0.1307908
27509,1237662264325177767,18.994310000000002,18.405839999999998,18.22203,17.837429999999998,17.94456,0.102301
24916,1237662301914071502,19.30379,17.44631,16.525579999999998,16.11419,15.78239,0.10445910000000001
14901,1237657628986966092,19.4522,18.01813,17.19023,16.78216,16.46913,0.13916779999999998
19201,1237660669803888826,19.08427,17.69558,16.99769,16.61017,16.31399,0.11566839999999999
29644,1237662504837579231,19.01738,17.98692,17.34901,16.91786,16.68889,0.1156185
9545,1237654383591555161,19.346989999999998,18.18019,17.580820000000003,17.2233,17.05412,0.1515743
24428,1237662224071000316,18.89905,18.016029999999997,17.51209,17.1799,17.01069,0.1754051
9144,1237655463232471233,19.77394,19.206310000000002,18.68328,18.32424,18.28901,0.1860947
39705,1237667430642942135,18.84783,17.79532,17.354570000000002,17.01885,16.85913,0.118325
50028,1237668271913763134,19.61927,17.80529,16.88031,16.47438,16.13223,0.10854649999999999
2466,1237645943979442303,19.41303,18.22692,17.498839999999998,17.07274,16.828139999999998,0.1641361
20092,1237661852550692994,18.55508,17.19645,16.38694,15.94184,15.6632,0.10309059999999999
1439,1237651251515621677,18.98527,17.36629,16.53496,16.08928,15.77705,0.1167922
20776,1237658300066431117,18.71278,17.13133,16.23501,15.82828,15.499479999999998,0.12588139999999998
28508,1237661850389315677,19.37933,18.30183,17.68903,17.32593,17.10003,0.15077089999999999
40220,1237667538542788796,19.0501,17.986060000000002,17.46112,17.160989999999998,16.950770000000002,0.10078
12730,1237657606419448319,19.93871,19.00994,18.562170000000002,18.23844,18.16895,0.15714489999999998
1322,1237651192432951567,19.21055,17.638279999999998,16.82191,16.37734,16.062279999999998,0.11445309999999999
21407,1237659133279928450,19.13419,17.99306,17.47472,17.12991,16.94495,0.1083767
34887,1237665549968474338,19.10369,17.16713,16.18275,15.753770000000001,15.436929999999998,0.10729000000000001
23298,1237661852010479768,20.0036,19.352439999999998,18.89519,18.57005,18.579729999999998,0.1404797
14992,1237658203980759214,19.977220000000003,19.332729999999998,19.039360000000002,18.7557,18.74073,0.1432163
43525,1237667733983002818,19.3768,18.50496,18.02618,17.68947,17.582279999999997,0.1719829
21050,1237661850928218194,20.04478,19.41733,18.8147,18.56825,18.11899,0.2842916
23791,1237661972804665443,19.34454,18.3128,17.792,17.46071,17.279970000000002,0.1293259
36322,1237664869217337499,18.8938,17.79261,17.35954,17.0706,16.91219,0.1120562
9659,1237656240624239012,19.19164,17.78987,17.03323,16.607310000000002,16.30353,0.128109
30552,1237663204917903519,18.996589999999998,18.070970000000003,17.479429999999997,17.11666,16.950779999999998,0.16347910000000002
13469,1237660635457060960,19.41832,18.3149,17.66611,17.30305,17.07435,0.1206366
38896,1237665566070079713,18.79899,17.3716,16.52986,16.10722,15.771239999999999,0.10773219999999999
48227,1237671265497317612,19.2872,18.07096,17.442829999999997,17.083779999999997,16.85606,0.1493622
8090,1237655370358849644,19.14572,17.410970000000002,16.50986,16.055410000000002,15.71544,0.1093403
9985,1237657629510730034,19.85885,19.30804,18.75789,18.31279,18.085379999999997,0.20118139999999998
94,1237648721232199710,19.674570000000003,17.73177,16.665129999999998,16.22938,15.906070000000001,0.1258442
1044,1237651250972655882,19.10191,18.0947,17.36871,17.001920000000002,16.79423,0.2021841
20570,1237661383315357842,19.082910000000002,17.79325,17.1632,16.736810000000002,16.46868,0.1095768
34783,1237665367430987880,19.881120000000003,19.031470000000002,18.66659,18.38458,18.36091,0.1057749
22329,1237661871859105896,19.50647,17.96961,17.02929,16.58072,16.23037,0.14713679999999998
23259,1237661852001108039,19.467579999999998,18.36899,17.65431,17.2223,16.97423,0.1822063
34017,1237664294219677891,18.39461,17.0515,16.41392,16.06577,15.88548,0.11287160000000002
35109,1237664818216108167,19.15365,17.94921,17.32118,17.00445,16.72061,0.12909569999999998
24573,1237662264312725676,19.88154,19.43954,18.77383,18.40748,18.139039999999998,0.2827158
42058,1237667253466955902,19.221870000000003,17.61611,16.77722,16.35112,16.04841,0.10083439999999999
41282,1237667212130123966,19.4838,18.3756,17.76921,17.39603,17.20265,0.1465473
21141,1237661387075682516,19.98634,18.173939999999998,17.22575,16.836879999999997,16.537770000000002,0.1294615
34163,1237665178986152054,19.19207,17.67803,16.857470000000003,16.43224,16.11073,0.1131616
43779,1237667551419301988,19.817429999999998,17.97268,17.00842,16.63232,16.348129999999998,0.14061379999999998
10950,1237655126619062431,19.15079,17.51729,16.58815,16.06032,15.64055,0.10320439999999999
799,1237648721784799463,19.57678,18.20648,17.39457,16.93184,16.580470000000002,0.1386269
49226,1237667211048190035,19.414379999999998,17.48405,16.46255,16.01579,15.65754,0.10383610000000001
18313,1237661068699959680,19.410510000000002,18.1653,17.58172,17.3019,17.123,0.1364413
30747,1237663782596444319,19.35623,18.19806,17.59918,17.16468,16.94152,0.11274469999999999
20141,1237658423022321826,19.52802,18.3921,17.89227,17.46765,17.307389999999998,0.12370239999999999
16762,1237659150458683525,19.03219,17.489639999999998,16.69453,16.302329999999998,16.00486,0.1015494
20131,1237658423015702774,18.243489999999998,16.77061,16.03819,15.61785,15.3271,0.1077559
6239,1237653664184008787,19.516379999999998,18.27055,17.49527,17.08634,16.77778,0.1170992
13511,1237658312940912739,19.10669,17.70233,16.88176,16.47769,16.18775,0.10688039999999999
29437,1237664091829174375,19.09883,17.929679999999998,17.19256,16.80451,16.54027,0.1423671
13807,1237657242435649664,19.28825,18.04038,17.32355,16.874270000000003,16.62122,0.119861
33542,1237664131010068517,19.27572,17.82323,17.08669,16.63266,16.36234,0.11929289999999998
35488,1237665228385222750,18.31925,17.20749,16.56881,16.14855,15.9198,0.1195453
1561,1237648720157933712,19.61852,18.309479999999997,17.58749,17.21144,16.9601,0.11271179999999999
10319,1237655368750661709,18.389770000000002,17.03416,16.26822,15.816410000000001,15.49496,0.1017711
45552,1237667736651759866,19.48658,18.40445,17.620910000000002,17.1835,16.9062,0.12756230000000002
25376,1237661388677644501,19.62594,18.37583,17.76675,17.34144,17.13296,0.10641030000000001
3775,1237651252061208660,19.40616,17.382379999999998,16.36446,15.927620000000001,15.5799,0.1078641
40472,1237668272438968408,18.75529,17.605520000000002,16.83952,16.44961,16.203329999999998,0.1877721
11674,1237658203420033206,18.277420000000003,17.12592,16.19354,15.7693,15.418029999999998,0.145
39600,1237663917878542498,19.269779999999997,18.047620000000002,17.32956,16.90175,16.59722,0.12229849999999999
42609,1237667783882703438,18.60717,16.707520000000002,15.70386,15.25574,14.892420000000001,0.1007969
49001,1237671956446314652,19.0549,18.12353,17.79145,17.51512,17.447689999999998,0.1016767
24118,1237662225671585969,19.15905,17.32805,16.33858,15.90075,15.574470000000002,0.1029981
19844,1237658801507401800,18.917089999999998,18.25323,17.986320000000003,17.76051,17.81837,0.1372565
13136,1237657775004057845,18.992160000000002,17.75939,17.036929999999998,16.647489999999998,16.40899,0.11263310000000001
47676,1237670965929050225,19.26846,17.815920000000002,17.11909,16.68117,16.41732,0.1237246
35005,1237665350247055474,18.47514,17.450960000000002,16.94165,16.608629999999998,16.4295,0.1101068
8878,1237655743483871527,19.44783,18.27797,17.53665,17.10265,16.8233,0.1837156
7354,1237655550742757712,19.04185,18.02609,17.45797,17.00261,16.77992,0.1438742
42807,1237667536397729946,19.59781,18.39091,17.58631,17.14241,16.87718,0.14760820000000002
34336,1237665442051653822,19.40223,18.22672,17.671229999999998,17.3352,17.14322,0.1125076
26359,1237662336253296816,19.59679,18.42459,17.72326,17.30898,17.01794,0.1192954
4790,1237654344400896161,19.0589,17.78141,17.07254,16.70554,16.47032,0.14996320000000002
32862,1237664853117042873,19.038339999999998,18.36498,18.017120000000002,17.67756,17.628,0.1651049
11161,1237655370899390733,18.99217,17.74284,17.17536,16.83362,16.65185,0.1054882
43270,1237666302166433918,18.85174,17.702360000000002,17.09216,16.70127,16.4774,0.10208939999999998
17701,1237661136888070303,19.07798,17.31785,16.38252,15.9151,15.55613,0.11730050000000002
47482,1237678617434062982,19.04167,17.820420000000002,17.070439999999998,16.65129,16.395529999999997,0.12898410000000002
35277,1237665026510291072,18.59776,17.31056,16.56346,16.1072,15.83668,0.1493534
29999,1237662340545708051,18.952560000000002,18.21285,17.689629999999998,17.4586,17.34401,0.23416729999999997
13583,1237658423006527697,19.07998,18.11224,17.617829999999998,17.26119,17.08088,0.1300163
29473,1237664092367290619,19.53024,18.378629999999998,17.820710000000002,17.47918,17.28859,0.126278
9933,1237657875407110343,19.66614,18.76558,18.227999999999998,17.753220000000002,17.56879,0.1600024
13212,1237656242778079514,19.32476,19.0183,18.64409,18.68589,18.57834,0.25189120000000004
6335,1237655108915363967,19.13279,18.07815,17.46235,17.09873,16.838179999999998,0.1161772
20712,1237661212045213865,18.93688,17.90699,17.43648,17.15181,17.00862,0.126614
759,1237648721767760039,19.71097,18.42544,17.73818,17.34926,17.11175,0.104207
30808,1237665178447184053,20.15419,19.35078,18.80603,18.5279,18.26347,0.2598063
34645,1237665098466197608,19.033179999999998,17.73006,17.0191,16.64322,16.398120000000002,0.1646931
24107,1237662225668702328,17.89313,16.24793,15.378670000000001,14.964620000000002,14.634020000000001,0.1209892
9212,1237652946916409460,18.1723,16.9125,16.20583,15.7856,15.53091,0.10803980000000002
18429,1237658206113104062,19.95269,18.14773,17.280839999999998,16.9112,16.61189,0.10559280000000001
2441,1237650796754305309,19.82808,18.44507,17.63032,17.21321,16.9101,0.1404754
48049,1237667537468915855,19.005329999999997,17.962,17.41487,17.03065,16.83237,0.120673
39115,1237667254539452526,19.50655,17.62005,16.57753,16.14592,15.76208,0.11769120000000001
37009,1237665440984268862,18.647579999999998,17.6817,17.12249,16.6863,16.49551,0.11757619999999999
40314,1237667735591125116,19.20128,18.25305,17.76223,17.35218,17.24609,0.1447356
21509,1237658299519861267,18.98992,17.05996,16.06626,15.64008,15.28679,0.1031871
31041,1237664104704377031,19.42664,18.273789999999998,17.59907,17.201060000000002,16.95324,0.1276781
50020,1237668271911207210,19.09451,17.93147,17.29842,16.89462,16.69878,0.13621470000000002
29318,1237662336797901299,19.65713,17.840329999999998,16.97598,16.545479999999998,16.22165,0.12091680000000002
11997,1237654604261228722,18.81286,17.18304,16.24411,15.8087,15.51264,0.13820860000000001
35540,1237665329848385613,18.928810000000002,17.75816,17.20813,16.850929999999998,16.66774,0.10548679999999999
29944,1237663530788389325,19.237679999999997,17.52356,16.69063,16.303179999999998,15.98761,0.1161239
43409,1237667323249819755,19.85154,18.038829999999997,17.11385,16.7083,16.39714,0.12238489999999999
